# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jul 24 19:39:48 2019
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN kepoi_name:     KOI Name
# COLUMN kepler_name:    Kepler Name
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
#
kepid,kepoi_name,kepler_name,koi_disposition,koi_period,koi_prad,koi_teq,koi_steff,koi_srad
11547513,K00295.02,Kepler-134 c,CONFIRMED,10.105757640,,,,
11802615,K00296.01,Kepler-513 b,CONFIRMED,28.862365710,,,,
11905011,K00297.01,Kepler-514 b,CONFIRMED,5.651789220,,,,
12785320,K00298.01,Kepler-515 b,CONFIRMED,19.963672080,,,,
12785320,K00298.02,,CANDIDATE,57.384037500,,,,
2692377,K00299.01,Kepler-98 b,CONFIRMED,1.541676547,,,,
3438975,K00300.01,,FALSE POSITIVE,2.976020742,,,,
3642289,K00301.01,Kepler-135 b,CONFIRMED,6.002548291,,,,
3642289,K00301.02,Kepler-135 c,CONFIRMED,11.448658230,,,,
3662838,K00302.01,Kepler-516 b,CONFIRMED,24.854665040,,,,
3662838,K00302.02,,FALSE POSITIVE,53.344180380,,,,
5966322,K00303.01,Kepler-517 b,CONFIRMED,60.928188660,,,,
6029239,K00304.01,Kepler-518 b,CONFIRMED,8.512037736,,,,
6029239,K00304.02,,CANDIDATE,5.518195000,,,,
6063220,K00305.01,Kepler-99 b,CONFIRMED,4.603575293,,,,
6071903,K00306.01,Kepler-519 b,CONFIRMED,24.307843230,,,,
6289257,K00307.01,Kepler-520 b,CONFIRMED,19.674097030,,,,
6289257,K00307.02,Kepler-520 c,CONFIRMED,5.211045970,,,,
6291837,K00308.01,,CANDIDATE,35.596968400,,,,
7024222,K00309.01,,FALSE POSITIVE,1.633107509,,,,
7024511,K00311.01,,FALSE POSITIVE,66.154495800,,,,
7050989,K00312.01,Kepler-136 b,CONFIRMED,11.578909260,,,,
7050989,K00312.02,Kepler-136 c,CONFIRMED,16.399264610,,,,
7419318,K00313.01,Kepler-137 c,CONFIRMED,18.735771270,,,,
7419318,K00313.02,Kepler-137 b,CONFIRMED,8.436398290,,,,
7603200,K00314.01,Kepler-138 c,CONFIRMED,13.781094710,,,,
7603200,K00314.02,Kepler-138 d,CONFIRMED,23.089022410,,,,
7603200,K00314.03,Kepler-138 b,CONFIRMED,10.312822040,,,,
7700622,K00315.01,,CANDIDATE,35.583496880,,,,
8008067,K00316.01,Kepler-139 b,CONFIRMED,15.771110670,,,,
8008067,K00316.02,Kepler-139 c,CONFIRMED,157.065997600,,,,
8008067,K00316.03,,CANDIDATE,7.305706326,,,,
8121310,K00317.01,Kepler-521 b,CONFIRMED,22.208095490,,,,
8121310,K00317.02,,CANDIDATE,11.505879000,,,,
8156120,K00318.01,Kepler-522 b,CONFIRMED,38.583367900,,,,
8684730,K00319.01,,CANDIDATE,46.151194820,,,,
8700558,K00320.01,,FALSE POSITIVE,4.791798930,,,,
8753657,K00321.01,Kepler-406 b,CONFIRMED,2.426304127,,,,
8753657,K00321.02,Kepler-406 c,CONFIRMED,4.623344910,,,,
8948424,K00322.01,,FALSE POSITIVE,5.888835386,,,,
9139084,K00323.01,Kepler-523 b,CONFIRMED,5.835994850,,,,
9641041,K00324.01,,FALSE POSITIVE,1.089077863,,,,
9724984,K00325.01,,FALSE POSITIVE,7.863358830,,,,
9880467,K00326.01,,FALSE POSITIVE,8.973499990,,,,
9880467,K00326.02,,FALSE POSITIVE,108.546946000,,,,
9881662,K00327.01,Kepler-140 b,CONFIRMED,3.254277742,,,,
9881662,K00327.02,Kepler-140 c,CONFIRMED,91.351481600,,,,
9895004,K00328.01,,FALSE POSITIVE,2.250826647,,,,
10031885,K00329.01,,FALSE POSITIVE,8.589695970,,,,
11361646,K00330.01,Kepler-524 b,CONFIRMED,7.974205830,,,,
11361646,K00330.02,Kepler-524 c,CONFIRMED,1.888990360,,,,
10285631,K00331.01,Kepler-525 b,CONFIRMED,18.684057160,,,,
10285631,K00331.02,,CANDIDATE,10.522866780,,,,
10290666,K00332.01,Kepler-526 b,CONFIRMED,5.458499140,,,,
10290666,K00332.02,,CANDIDATE,6.866742260,,,,
10337258,K00333.01,Kepler-527 b,CONFIRMED,13.285364520,,,,
10383687,K00334.01,,FALSE POSITIVE,8.487944400,,,,
10470206,K00335.01,,FALSE POSITIVE,46.566754370,,,,
10518725,K00336.01,,FALSE POSITIVE,19.514841200,,,,
10545066,K00337.01,Kepler-528 b,CONFIRMED,19.783025900,,,,
10545066,K00337.02,,CANDIDATE,154.607419000,,,,
10552611,K00338.01,Kepler-141 c,CONFIRMED,7.010632400,,,,
10552611,K00338.02,Kepler-141 b,CONFIRMED,3.107626840,,,,
10587105,K00339.01,Kepler-529 b,CONFIRMED,1.980356674,,,,
10587105,K00339.02,Kepler-529 c,CONFIRMED,12.834477100,,,,
10587105,K00339.03,,CANDIDATE,35.865648400,,,,
10616571,K00340.01,,FALSE POSITIVE,23.673124200,,,,
10878263,K00341.01,Kepler-414 c,CONFIRMED,7.170710381,,,,
10878263,K00341.02,Kepler-414 b,CONFIRMED,4.699652821,,,,
10982872,K00343.01,Kepler-142 c,CONFIRMED,4.761705895,,,,
10982872,K00343.02,Kepler-142 b,CONFIRMED,2.024143568,,,,
10982872,K00343.03,Kepler-142 d,CONFIRMED,41.808503100,,,,
11015108,K00344.01,Kepler-530 b,CONFIRMED,39.309440960,,,,
11074541,K00345.01,Kepler-531 b,CONFIRMED,29.884877230,,,,
11100383,K00346.01,Kepler-532 b,CONFIRMED,12.924898030,,,,
11189127,K00347.01,,FALSE POSITIVE,2.671942657,,,,
11194032,K00348.01,Kepler-533 b,CONFIRMED,28.511176390,,,,
11394027,K00349.01,,CANDIDATE,14.386825670,,,,
11395587,K00350.01,,CANDIDATE,12.990650740,,,,
11442793,K00351.01,Kepler-90 h,CONFIRMED,331.597273200,,,,
11442793,K00351.02,Kepler-90 g,CONFIRMED,210.601384300,,,,
11442793,K00351.03,Kepler-90 d,CONFIRMED,59.737144300,,,,
11442793,K00351.04,Kepler-90 e,CONFIRMED,91.940125300,,,,
11442793,K00351.05,Kepler-90 c,CONFIRMED,8.719801350,,,,
11442793,K00351.06,Kepler-90 b,CONFIRMED,7.008217870,,,,
11442793,K00351.07,Kepler-90 f,CONFIRMED,124.922516000,,,,
11521793,K00352.01,Kepler-143 c,CONFIRMED,27.082397340,,,,
11521793,K00352.02,Kepler-143 b,CONFIRMED,16.007472370,,,,
11566064,K00353.01,,CANDIDATE,152.106043500,,,,
11566064,K00353.02,,CANDIDATE,30.652893500,,,,
11566064,K00353.03,,CANDIDATE,11.161938400,,,,
11568987,K00354.01,Kepler-534 b,CONFIRMED,15.959956110,,,,
11568987,K00354.02,,CANDIDATE,7.378675510,,,,
11621223,K00355.01,Kepler-535 b,CONFIRMED,4.903321801,,,,
11624249,K00356.01,Kepler-536 b,CONFIRMED,1.827081930,,,,
12017140,K00358.01,,FALSE POSITIVE,22.845241036,,,,
12106929,K00359.01,,FALSE POSITIVE,5.937205570,,,,
12107021,K00360.01,,FALSE POSITIVE,5.937199820,,,,
12404954,K00361.01,Kepler-537 b,CONFIRMED,3.247548814,,,,
1571511,K00362.01,,FALSE POSITIVE,14.022451457,,,,
2438070,K00363.01,,FALSE POSITIVE,2.442945167,,,,
7296438,K00364.01,,CANDIDATE,173.928513380,,,,
11623629,K00365.01,Kepler-538 b,CONFIRMED,81.737872000,,,,
11623629,K00365.02,,CANDIDATE,117.761000000,,,,
3545478,K00366.01,,CANDIDATE,75.112213200,,,,
4815520,K00367.01,Kepler-1656 b,CONFIRMED,31.578651216,,,,
6603043,K00368.01,,FALSE POSITIVE,110.321672720,,,,
7175184,K00369.01,Kepler-144 b,CONFIRMED,5.885273640,,,,
7175184,K00369.02,Kepler-144 c,CONFIRMED,10.104631420,,,,
8494142,K00370.01,Kepler-145 c,CONFIRMED,42.882479510,,,,
8494142,K00370.02,Kepler-145 b,CONFIRMED,22.950622780,,,,
5652983,K00371.01,,FALSE POSITIVE,498.391282000,,,,
5652983,K00371.02,,FALSE POSITIVE,9.058466200,,,,
6471021,K00372.01,Kepler-539 b,CONFIRMED,125.629147900,,,,
7364176,K00373.01,,CANDIDATE,135.187993400,,,,
8686097,K00374.01,Kepler-540 b,CONFIRMED,172.704608300,,,,
12356617,K00375.01,,CANDIDATE,988.881117700,,,,
12643589,K00376.01,,FALSE POSITIVE,44.145990420,,,,
12643589,K00376.02,,FALSE POSITIVE,1.411627439,,,,
3323887,K00377.01,Kepler-9 b,CONFIRMED,19.270825843,,,,
3323887,K00377.02,Kepler-9 c,CONFIRMED,38.907875170,,,,
3323887,K00377.03,Kepler-9 d,CONFIRMED,1.592959750,,,,
2449074,K00378.01,,FALSE POSITIVE,4.944021970,,,,
2446113,K00379.01,,FALSE POSITIVE,6.717256480,,,,
2446113,K00379.02,,CANDIDATE,23.137591900,,,,
2452450,K00380.01,,FALSE POSITIVE,8.097058300,,,,
3230578,K00381.01,,FALSE POSITIVE,6.337614357,,,,
3231137,K00382.01,,FALSE POSITIVE,3.900140077,,,,
3342463,K00383.01,,FALSE POSITIVE,34.107875190,,,,
3353050,K00384.01,Kepler-541 b,CONFIRMED,5.080057900,,,,
3446746,K00385.01,Kepler-542 b,CONFIRMED,13.144967410,,,,
3656121,K00386.01,Kepler-146 b,CONFIRMED,31.158824900,,,,
3656121,K00386.02,Kepler-146 c,CONFIRMED,76.732455600,,,,
3733628,K00387.01,Kepler-543 b,CONFIRMED,13.899632330,,,,
3831053,K00388.01,,CANDIDATE,6.149559310,,,,
3847708,K00389.01,,FALSE POSITIVE,3.741231778,,,,
3849155,K00390.01,,FALSE POSITIVE,1.168310132,,,,
3858804,K00391.01,,FALSE POSITIVE,25.952547800,,,,
3942670,K00392.01,Kepler-147 c,CONFIRMED,33.416055300,,,,
3942670,K00392.02,Kepler-147 b,CONFIRMED,12.611968500,,,,
3964109,K00393.01,Kepler-544 b,CONFIRMED,21.416240830,,,,
4159347,K00394.01,,FALSE POSITIVE,12.283512750,,,,
4165960,K00395.01,,FALSE POSITIVE,6.774495450,,,,
4252322,K00396.01,,CANDIDATE,14.591504451,,,,
4376644,K00397.01,,FALSE POSITIVE,27.677680103,,,,
9946525,K00398.01,Kepler-148 d,CONFIRMED,51.846889840,,,,
9946525,K00398.02,Kepler-148 c,CONFIRMED,4.180048081,,,,
9946525,K00398.03,Kepler-148 b,CONFIRMED,1.729367077,,,,
7289157,K00399.01,,FALSE POSITIVE,5.266406140,,,,
2695110,K00400.01,,FALSE POSITIVE,44.189389220,,,,
3217264,K00401.01,Kepler-149 b,CONFIRMED,29.198992190,,,,
3217264,K00401.02,Kepler-149 d,CONFIRMED,160.019159800,,,,
3217264,K00401.03,Kepler-149 c,CONFIRMED,55.329139900,,,,
3342592,K00402.01,,FALSE POSITIVE,17.177328207,,,,
4247092,K00403.01,,FALSE POSITIVE,21.056475720,,,,
4949751,K00404.01,,FALSE POSITIVE,31.805142780,,,,
5003117,K00405.01,,FALSE POSITIVE,37.609369760,,,,
5035972,K00406.01,,FALSE POSITIVE,49.266785280,,,,
5218441,K00407.01,,FALSE POSITIVE,3.613757526,,,,
5351250,K00408.01,Kepler-150 c,CONFIRMED,7.381980206,,,,
5351250,K00408.02,Kepler-150 d,CONFIRMED,12.560966180,,,,
5351250,K00408.03,Kepler-150 e,CONFIRMED,30.826104300,,,,
5351250,K00408.04,Kepler-150 b,CONFIRMED,3.428063060,,,,
5351250,K00408.05,,FALSE POSITIVE,93.803766000,,,,
5444548,K00409.01,Kepler-545 b,CONFIRMED,13.249318480,,,,
5449777,K00410.01,,FALSE POSITIVE,7.216951388,,,,
5478055,K00411.01,,FALSE POSITIVE,15.852386720,,,,
5683743,K00412.01,Kepler-546 b,CONFIRMED,4.147021189,,,,
5791986,K00413.01,Kepler-151 b,CONFIRMED,15.228955140,,,,
5791986,K00413.02,Kepler-151 c,CONFIRMED,24.674582440,,,,
5872150,K00414.01,,FALSE POSITIVE,20.355096570,,,,
5872150,K00414.02,,FALSE POSITIVE,5.922403770,,,,
6289650,K00415.01,,CANDIDATE,166.787655100,,,,
6508221,K00416.01,Kepler-152 b,CONFIRMED,18.207958350,,,,
6508221,K00416.02,Kepler-152 c,CONFIRMED,88.255372900,,,,
6508221,K00416.03,,CANDIDATE,9.747658780,,,,
6508221,K00416.04,,CANDIDATE,31.532298700,,,,
6879865,K00417.01,,CANDIDATE,19.193103549,,,,
7975727,K00418.01,,FALSE POSITIVE,22.418319842,,,,
8219673,K00419.01,,FALSE POSITIVE,20.131477716,,,,
8352537,K00420.01,Kepler-547 b,CONFIRMED,6.010383339,,,,
9115800,K00421.01,Kepler-548 b,CONFIRMED,4.454194254,,,,
9214713,K00422.01,,CANDIDATE,809.014188100,,,,
9478990,K00423.01,Kepler-39 b,CONFIRMED,21.087195300,,,,
9478990,K00423.02,,CANDIDATE,360.477635000,,,,
9597411,K00424.01,,FALSE POSITIVE,1.575631524,,,,
9967884,K00425.01,,FALSE POSITIVE,5.428344915,,,,
10016874,K00426.01,,CANDIDATE,16.301413330,,,,
10189546,K00427.01,,CANDIDATE,24.614806130,,,,
10189546,K00427.02,Kepler-549 b,CONFIRMED,42.949522000,,,,
10189546,K00427.03,Kepler-549 c,CONFIRMED,117.033521000,,,,
10418224,K00428.01,Kepler-40 b,CONFIRMED,6.873166400,,,,
10616679,K00429.01,Kepler-550 b,CONFIRMED,8.600099313,,,,
10717241,K00430.01,Kepler-551 b,CONFIRMED,12.376468970,,,,
10717241,K00430.02,,CANDIDATE,9.340538000,,,,
10843590,K00431.01,Kepler-153 b,CONFIRMED,18.870221570,,,,
10843590,K00431.02,Kepler-153 c,CONFIRMED,46.902643100,,,,
10858832,K00432.01,Kepler-552 b,CONFIRMED,5.263415218,,,,
10937029,K00433.01,Kepler-553 b,CONFIRMED,4.030466786,,,,
10937029,K00433.02,Kepler-553 c,CONFIRMED,328.240201000,,,,
11656302,K00434.01,,FALSE POSITIVE,22.264806569,,,,
11709124,K00435.01,Kepler-154 d,CONFIRMED,20.549818400,,,,
11709124,K00435.02,,CANDIDATE,934.094184620,,,,
11709124,K00435.03,Kepler-154 b,CONFIRMED,33.040550900,,,,
11709124,K00435.04,Kepler-154 e,CONFIRMED,3.932766270,,,,
11709124,K00435.05,Kepler-154 c,CONFIRMED,62.302687700,,,,
11709124,K00435.06,Kepler-154 f,CONFIRMED,9.919376930,,,,
11805075,K00436.01,,CANDIDATE,199.839205270,,,,
11824222,K00437.01,,CANDIDATE,15.841326270,,,,
12302530,K00438.01,Kepler-155 b,CONFIRMED,5.931196562,,,,
12302530,K00438.02,Kepler-155 c,CONFIRMED,52.661526600,,,,
12470954,K00439.01,Kepler-554 b,CONFIRMED,1.902208647,,,,
12470954,K00439.02,,FALSE POSITIVE,5.405343830,,,,
2438264,K00440.01,Kepler-156 c,CONFIRMED,15.906888910,,,,
2438264,K00440.02,Kepler-156 b,CONFIRMED,4.973455252,,,,
3340312,K00441.01,,FALSE POSITIVE,30.552897200,,,,
3745690,K00442.01,Kepler-157 c,CONFIRMED,13.540574610,,,,
3745690,K00442.02,Kepler-157 b,CONFIRMED,1.732346403,,,,
3745690,K00442.03,Kepler-157 d,CONFIRMED,7.025740900,,,,
3833007,K00443.01,Kepler-555 b,CONFIRMED,16.217749170,,,,
3847138,K00444.01,Kepler-556 b,CONFIRMED,11.722912120,,,,
4384675,K00445.01,,FALSE POSITIVE,260.207173310,,,,
4633570,K00446.01,Kepler-158 b,CONFIRMED,16.709206280,,,,
4633570,K00446.02,Kepler-158 c,CONFIRMED,28.551581870,,,,
5021176,K00447.01,,FALSE POSITIVE,4.045057186,,,,
5640085,K00448.01,Kepler-159 b,CONFIRMED,10.139588180,,,,
5640085,K00448.02,Kepler-159 c,CONFIRMED,43.585941900,,,,
5779852,K00449.01,,FALSE POSITIVE,252.079234700,,,,
6042214,K00450.01,,FALSE POSITIVE,27.046278860,,,,
6200715,K00451.01,,FALSE POSITIVE,3.723560726,,,,
6291033,K00452.01,Kepler-557 b,CONFIRMED,3.705991661,,,,
6758917,K00453.01,,FALSE POSITIVE,2.236100588,,,,
7098355,K00454.01,Kepler-558 b,CONFIRMED,29.007891660,,,,
7101828,K00455.01,,FALSE POSITIVE,47.878243000,,,,
7269974,K00456.01,Kepler-160 c,CONFIRMED,13.699422660,,,,
7269974,K00456.02,Kepler-160 b,CONFIRMED,4.309381978,,,,
7440748,K00457.01,Kepler-161 b,CONFIRMED,4.921363900,,,,
7440748,K00457.02,Kepler-161 c,CONFIRMED,7.064252021,,,,
7504328,K00458.01,,CANDIDATE,53.717984940,,,,
7977197,K00459.01,Kepler-162 c,CONFIRMED,19.446391390,,,,
7977197,K00459.02,Kepler-162 b,CONFIRMED,6.919869880,,,,
8043638,K00460.01,Kepler-559 b,CONFIRMED,17.587516920,,,,
8043638,K00460.02,,CANDIDATE,36.048479800,,,,
8621348,K00461.01,,FALSE POSITIVE,11.344368220,,,,
8773869,K00462.01,,FALSE POSITIVE,1.576341127,,,,
8845205,K00463.01,Kepler-560 b,CONFIRMED,18.477626940,,,,
8890783,K00464.01,Kepler-561 b,CONFIRMED,58.362057910,,,,
8890783,K00464.02,Kepler-561 c,CONFIRMED,5.350156114,,,,
8891318,K00465.01,,FALSE POSITIVE,363.706662000,,,,
9008220,K00466.01,,CANDIDATE,9.391039263,,,,
9583881,K00467.01,Kepler-562 b,CONFIRMED,18.009322140,,,,
9589524,K00468.01,Kepler-563 b,CONFIRMED,22.184318240,,,,
9703198,K00469.01,,CANDIDATE,10.329065630,,,,
9844088,K00470.01,Kepler-564 b,CONFIRMED,3.750832927,,,,
10019643,K00471.01,Kepler-163 c,CONFIRMED,21.347366120,,,,
10019643,K00471.02,Kepler-163 b,CONFIRMED,7.811009520,,,,
10123064,K00472.01,Kepler-565 b,CONFIRMED,4.243748097,,,,
10155434,K00473.01,,CANDIDATE,12.706361230,,,,
10460984,K00474.01,Kepler-164 c,CONFIRMED,10.945777830,,,,
10460984,K00474.02,Kepler-164 d,CONFIRMED,28.986901600,,,,
10460984,K00474.03,,CANDIDATE,94.886902000,,,,
10460984,K00474.04,Kepler-164 b,CONFIRMED,5.035056650,,,,
10577994,K00475.01,Kepler-165 b,CONFIRMED,8.180894900,,,,
10577994,K00475.02,Kepler-165 c,CONFIRMED,15.312963880,,,,
10599206,K00476.01,Kepler-566 b,CONFIRMED,18.427949570,,,,
10934674,K00477.01,Kepler-567 b,CONFIRMED,16.542952610,,,,
10990886,K00478.01,Kepler-568 b,CONFIRMED,11.023474798,,,,
11015323,K00479.01,Kepler-569 b,CONFIRMED,34.188843230,,,,
11134879,K00480.01,Kepler-570 b,CONFIRMED,4.301658430,,,,
11192998,K00481.01,Kepler-166 b,CONFIRMED,7.650243513,,,,
11192998,K00481.02,Kepler-166 d,CONFIRMED,1.554003890,,,,
11192998,K00481.03,Kepler-166 c,CONFIRMED,34.259514180,,,,
11255761,K00482.01,,FALSE POSITIVE,4.992701860,,,,
11497977,K00483.01,Kepler-571 b,CONFIRMED,4.798600210,,,,
12061222,K00484.01,Kepler-572 b,CONFIRMED,17.205228980,,,,
12316431,K00485.01,,FALSE POSITIVE,17.907661470,,,,
12404305,K00486.01,Kepler-573 b,CONFIRMED,22.183322550,,,,
12834874,K00487.01,Kepler-574 b,CONFIRMED,7.658800480,,,,
2557816,K00488.01,Kepler-575 b,CONFIRMED,9.378916700,,,,
2576197,K00489.01,,FALSE POSITIVE,2.217038096,,,,
2576197,K00489.02,,FALSE POSITIVE,8.874603000,,,,
3239945,K00490.01,Kepler-167 b,CONFIRMED,4.393157678,,,,
3239945,K00490.02,Kepler-167 e,CONFIRMED,1071.232624000,,,,
3239945,K00490.03,Kepler-167 c,CONFIRMED,7.406116760,,,,
3239945,K00490.04,Kepler-167 d,CONFIRMED,21.803708000,,,,
3541800,K00491.01,,FALSE POSITIVE,4.662290740,,,,
3559935,K00492.01,Kepler-576 b,CONFIRMED,29.911188600,,,,
3559935,K00492.02,,CANDIDATE,265.296170000,,,,
3834360,K00493.01,,FALSE POSITIVE,2.908453928,,,,
3966801,K00494.01,Kepler-577 b,CONFIRMED,25.695814560,,,,
4049108,K00495.01,,FALSE POSITIVE,4.804469031,,,,
4454752,K00496.01,Kepler-578 b,CONFIRMED,1.616883373,,,,
4757437,K00497.01,Kepler-168 c,CONFIRMED,13.193228090,,,,
4757437,K00497.02,Kepler-168 b,CONFIRMED,4.425350970,,,,
4833135,K00498.01,,FALSE POSITIVE,8.661374000,,,,
4847534,K00499.01,Kepler-579 b,CONFIRMED,9.668573860,,,,
4852528,K00500.01,Kepler-80 b,CONFIRMED,7.053527145,,,,
4852528,K00500.02,Kepler-80 c,CONFIRMED,9.521644639,,,,
4852528,K00500.03,Kepler-80 d,CONFIRMED,3.072146607,,,,
4852528,K00500.04,Kepler-80 e,CONFIRMED,4.645382149,,,,
4852528,K00500.05,Kepler-80 f,CONFIRMED,0.986785834,,,,
4951877,K00501.01,,CANDIDATE,24.796280100,,,,
5282051,K00502.01,,FALSE POSITIVE,5.910376740,,,,
5340644,K00503.01,Kepler-580 b,CONFIRMED,8.222413550,,,,
5461440,K00504.01,Kepler-581 b,CONFIRMED,40.606895000,,,,
5689351,K00505.01,Kepler-169 e,CONFIRMED,13.767100580,,,,
5689351,K00505.02,Kepler-169 c,CONFIRMED,6.195459500,,,,
5689351,K00505.03,Kepler-169 b,CONFIRMED,3.250582010,,,,
5689351,K00505.04,Kepler-169 d,CONFIRMED,8.348192090,,,,
5689351,K00505.05,Kepler-169 f,CONFIRMED,87.091259400,,,,
5780715,K00506.01,,FALSE POSITIVE,1.583160478,,,,
5812960,K00507.01,Kepler-582 b,CONFIRMED,18.492347920,,,,
6266741,K00508.01,Kepler-170 b,CONFIRMED,7.930583519,,,,
6266741,K00508.02,Kepler-170 c,CONFIRMED,16.665899400,,,,
6381846,K00509.01,Kepler-171 b,CONFIRMED,4.166966280,,,,
6381846,K00509.02,Kepler-171 c,CONFIRMED,11.463471650,,,,
6381846,K00509.03,Kepler-171 d,CONFIRMED,39.603400000,,,,
6422155,K00510.01,Kepler-172 b,CONFIRMED,2.940304817,,,,
6422155,K00510.02,Kepler-172 c,CONFIRMED,6.388996580,,,,
6422155,K00510.03,Kepler-172 d,CONFIRMED,14.627096850,,,,
6422155,K00510.04,Kepler-172 e,CONFIRMED,35.118443200,,,,
6451936,K00511.01,Kepler-173 c,CONFIRMED,8.005790960,,,,
6451936,K00511.02,Kepler-173 b,CONFIRMED,4.263743780,,,,
6838050,K00512.01,Kepler-583 b,CONFIRMED,6.510030010,,,,
6937692,K00513.01,Kepler-584 b,CONFIRMED,35.181057230,,,,
7602070,K00514.01,,FALSE POSITIVE,11.755600120,,,,
7812179,K00515.01,,FALSE POSITIVE,17.794219140,,,,
7840044,K00516.01,,FALSE POSITIVE,13.542041160,,,,
8015907,K00517.01,Kepler-585 b,CONFIRMED,2.752359689,,,,
8017703,K00518.01,Kepler-174 b,CONFIRMED,13.981778620,,,,
8017703,K00518.02,Kepler-174 c,CONFIRMED,44.000397500,,,,
8017703,K00518.03,Kepler-174 d,CONFIRMED,247.354914000,,,,
8022244,K00519.01,Kepler-175 b,CONFIRMED,11.903520880,,,,
8022244,K00519.02,Kepler-175 c,CONFIRMED,34.035060500,,,,
8037145,K00520.01,Kepler-176 c,CONFIRMED,12.759344890,,,,
8037145,K00520.02,Kepler-176 b,CONFIRMED,5.433132902,,,,
8037145,K00520.03,Kepler-176 d,CONFIRMED,25.752749770,,,,
8037145,K00520.04,Kepler-176 e,CONFIRMED,51.165801900,,,,
8162789,K00521.01,,CANDIDATE,10.161023528,,,,
8162789,K00521.02,,CANDIDATE,10.820603400,,,,
8265218,K00522.01,,CANDIDATE,12.829934610,,,,
8806123,K00523.01,Kepler-177 c,CONFIRMED,49.411211270,,,,
8806123,K00523.02,Kepler-177 b,CONFIRMED,36.856775800,,,,
8934495,K00524.01,,CANDIDATE,4.592393816,,,,
9119458,K00525.01,,CANDIDATE,11.530293320,,,,
9157634,K00526.01,Kepler-586 b,CONFIRMED,2.104721971,,,,
9636569,K00527.01,,FALSE POSITIVE,10.636244220,,,,
9941859,K00528.01,Kepler-178 b,CONFIRMED,9.576659620,,,,
9941859,K00528.02,Kepler-178 d,CONFIRMED,96.678185200,,,,
9941859,K00528.03,Kepler-178 c,CONFIRMED,20.552803110,,,,
10068030,K00529.01,,FALSE POSITIVE,2.023123903,,,,
10266615,K00530.01,Kepler-587 b,CONFIRMED,10.940267450,,,,
10395543,K00531.01,,CANDIDATE,3.687469832,,,,
10454313,K00532.01,Kepler-588 b,CONFIRMED,4.221626193,,,,
10513530,K00533.01,Kepler-589 b,CONFIRMED,16.549670980,,,,
10513530,K00533.02,,CANDIDATE,3.524678880,,,,
10554999,K00534.01,Kepler-179 c,CONFIRMED,6.400157105,,,,
10554999,K00534.02,Kepler-179 b,CONFIRMED,2.735900074,,,,
10873260,K00535.01,Kepler-590 b,CONFIRMED,5.852968845,,,,
10965008,K00536.01,Kepler-591 b,CONFIRMED,81.170158700,,,,
11073351,K00537.01,Kepler-592 b,CONFIRMED,2.820190603,,,,
11090765,K00538.01,Kepler-593 b,CONFIRMED,21.217123120,,,,
11246364,K00539.01,,FALSE POSITIVE,200.000000000,,,,
11521048,K00540.01,,FALSE POSITIVE,25.702800030,,,,
11656721,K00541.01,Kepler-594 b,CONFIRMED,13.646174780,,,,
11669239,K00542.01,Kepler-180 c,CONFIRMED,41.885443300,,,,
11669239,K00542.02,Kepler-180 b,CONFIRMED,13.817335870,,,,
11823054,K00543.01,Kepler-181 c,CONFIRMED,4.302139338,,,,
11823054,K00543.02,Kepler-181 b,CONFIRMED,3.137845914,,,,
11913012,K00544.01,,FALSE POSITIVE,3.747823140,,,,
11972666,K00545.01,,FALSE POSITIVE,1.091731740,,,,
12058931,K00546.01,Kepler-182 c,CONFIRMED,20.684207720,,,,
12058931,K00546.02,Kepler-182 b,CONFIRMED,9.825784950,,,,
12116489,K00547.01,Kepler-595 b,CONFIRMED,25.302918160,,,,
12116489,K00547.02,,CANDIDATE,7.346724850,,,,
12116489,K00547.03,,CANDIDATE,12.386047400,,,,
12600735,K00548.01,Kepler-596 b,CONFIRMED,21.300204910,,,,
12600735,K00548.02,,CANDIDATE,6.079945700,,,,
3437776,K00549.01,,FALSE POSITIVE,10.297676580,,,,
3437776,K00549.02,,FALSE POSITIVE,0.635587392,,,,
4165473,K00550.01,Kepler-597 b,CONFIRMED,13.023632360,,,,
4270253,K00551.01,Kepler-183 c,CONFIRMED,11.637030300,,,,
4270253,K00551.02,Kepler-183 b,CONFIRMED,5.687986750,,,,
5122112,K00552.01,,FALSE POSITIVE,3.055171082,,,,
5303551,K00553.01,,FALSE POSITIVE,2.399069173,,,,
5443837,K00554.01,,CANDIDATE,3.658497070,,,,
5709725,K00555.01,Kepler-598 b,CONFIRMED,3.701765401,,,,
5709725,K00555.02,,CANDIDATE,86.494370400,,,,
5738496,K00556.01,,FALSE POSITIVE,9.501509260,,,,
5774349,K00557.01,Kepler-599 b,CONFIRMED,15.655638660,,,,
5978361,K00558.01,,CANDIDATE,9.178585260,,,,
6422367,K00559.01,,FALSE POSITIVE,4.331448390,,,,
6501635,K00560.01,Kepler-600 b,CONFIRMED,23.675131530,,,,
6665695,K00561.01,Kepler-601 b,CONFIRMED,5.378868001,,,,
